smiles,absorption wave length
Clc1cccc(CN2CCN(c3nccc4ccccc34)CC2)c1,331.94
COc1ccc(C(=O)N2C[C@H](C)C[C@@H](C)C2)cc1[N+](=O)[O-],354.85
Cc1nc2ccccc2nc(C)c1=NOCc1ccccc1C#N,332.09
CC(C)c1ccccc1NC(=O)c1ccncc1,315.87
CC(C)(C)NC[C@@H](O)c1ccc([N+](=O)[O-])cc1,393.2
COc1cccc(C(=O)N2CCC[C@@H](C)C2)c1,265.64
Cc1nc(-n2nnc3ccccc32)c2c3c(sc2n1)CCCC3,323.22
Cc1nc(Oc2ccc(F)cc2)c(C(N)=O)c(C)c1Cl,282.58
Cc1cc(OC(=O)COc2cccc(C)c2C)ccc1Cl,270.94
CCOC(=O)c1c(N)sc(C(=O)N(CC)CC)c1C,289.18
CCN(CC)c1ccc(/C=C2/C(=O)ON=C2C)cc1,375.78
Cc1ccc(C(=O)Nc2cccc(-c3nc4ccccc4o3)c2)cc1,304.0
CCOC(=O)c1cc(C)nn1-c1ccccc1,284.6
COC(=O)c1cccc(NC(=S)N/N=C/c2ccccc2)c1,410.05
OCc1ccc(C#Cc2ccccc2)o1,313.14
COC(=O)c1sccc1OC(=O)C(F)(F)F,266.34
CCOn1c(=O)c(=O)n(OCC)c2ccccc21,301.51
C[C@H](CN)[C@H](C)CN,174.93
COc1ccc2c(=O)c(Oc3cc(C)cc(C)c3)coc2c1,355.23
CSc1cc(-c2ccccn2)nc(C(C)(C)C)c1,288.54
COc1cc2c(cc1OC)CC(C)(C)N(Cc1ccco1)C2,251.08
CC(=O)c1cccc(NC(=O)COc2ccc3ccccc3c2)c1,381.08
NC(=O)CSC(c1ccc(F)cc1)c1ccc(F)cc1,254.22
O=C(/C=C/OC(=O)c1cccc(F)c1)c1ccc(Cl)cc1,366.02
COc1ccccc1NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,390.24
CN(C)C(=O)[C@@]12CC[C@@](C)(C(=O)O1)C2(C)C,230.96
O=Cc1cn(-c2ccccc2)nc1-c1ccc(F)cc1,330.57
CCOc1ccc(/C=N/NC(=O)Cn2nnnc2N)cc1OC,324.01
O=S(=O)(Nc1cccc2ccccc12)c1ccc(F)cc1,295.05
CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)[C@H]1c1ccc(CC)s1,351.58
Cc1cccc(/C=C2\N=C(c3ccccc3C)OC2=O)c1,368.29
Nc1ccc(C(=O)O)cc1OC(F)(F)F,263.81
Cc1ccc(C)c(N2CCN(C(=O)c3cccc([N+](=O)[O-])c3)CC2)c1,441.12
Cc1n[nH]c(SCC(=O)Oc2cccnc2)nc1=O,317.94
CC(=O)Oc1ccc2c(-c3ccccc3)cc(=O)oc2c1,305.57
O=C1c2ccccc2C(=O)N1[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,329.11
COc1ccc(/N=C/c2ccc(Sc3ccccn3)o2)cc1,364.23
CC(=O)c1c(O)cccc1OCCC(C)C,316.89
O=C(NN=Cc1cccc([N+](=O)[O-])c1)c1cccc(Cn2cccn2)c1,350.99
Cc1cc(NC(=O)CC(C)(C)CC(=O)O)n(C)n1,248.87
Cc1ccsc1[C@@H]1C(C#N)=C(N)OC2=C1C(=O)CCC2,350.26
Cc1ccc(N2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cc1,312.05
NC(=O)c1ccccc1NC(=O)[C@H]1CCCC[C@H]1C(=O)O,301.13
Cc1ccc(Nc2nc(-c3cc4ccccc4oc3=O)cs2)cc1C,441.43
Cc1csc2c(=O)n3c(nc12)CCCCC3,282.02
Cc1ccc(OCC(=O)N/N=C/c2cccc(O)c2)cc1,309.06
O=C(c1cccnc1)N(Cc1ccccc1)Cc1ccccc1,271.96
COc1ccc(/C=C/C(=O)Oc2ccccc2)c(OC)c1,323.92
CCOc1ccccc1OCC(=O)Nc1cccc([N+](=O)[O-])c1,486.71
O=[N+]([O-])c1ccc(-n2ccc(C(F)(F)F)n2)cc1,330.99
Nc1c(O)n[nH]c1C1CCCCC1,234.84
CC(C)NC(=O)C[C@H]1Sc2ccccc2NC1=O,290.92
Cc1ccccc1Nc1nc(-c2ccc(C)c([N+](=O)[O-])c2)cs1,420.83
CCN(CC)C[C@H]1COc2ccccc2O1,247.42
Cc1ccc(OC(=O)c2cc(C)nn2C(C)(C)C)cc1,275.72
O=C(Nc1cccc(Cl)c1)C(=S)NCc1ccccc1,422.69
CC1=C(C(N)=O)[C@@H](c2ccncc2)N2N=CNC2=N1,353.59
C(=N/n1cnnc1)\c1c[nH]nc1-c1ccccc1,296.34
CC(=O)N[C@@H](CO)[C@@H](O)c1ccc([N+](=O)[O-])cc1,329.12
CC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12,287.08
Nc1nnc(-c2ccc(C(=O)O)cc2)s1,315.15
N#C/C(=C\c1cccnc1)C(=O)OCc1ccccc1,342.07
Cc1ccc(C(=O)N(CC#N)CC#N)cc1[N+](=O)[O-],331.37
C[C@@]1(Cl)C(=O)C[C@@H](c2ccccc2)[C@@H]1c1ccccc1,317.72
COc1ccccc1NC(=O)/C=C/c1ccc(Cl)cc1,366.57
COC(=O)[C@H](C)n1cnc2sc(C)c(-c3ccc(F)cc3)c2c1=O,304.64
Nc1ccccc1C(=O)N/N=C/c1ccc(O)c(O)c1,327.19
CC[C@@H](C(=O)Nc1cc(OC)ccc1OC)c1ccccc1,274.01
CCCC(=O)Nc1cc(-c2nc3ncccc3o2)ccc1Cl,307.84
CCCc1cc(=O)oc2cc(O[C@H](C)C(=O)c3ccccc3)ccc12,348.22
NC(=O)c1ccccc1OCC1CC1,272.28
COC(=O)[C@@H]1CN(c2ccc(OC)cc2)N=C1C(C)=O,372.49
O=C1CCC(=O)N1CNc1cc(C(F)(F)F)cc(C(F)(F)F)c1,277.01
CCOC(=O)c1c(C)noc1C,238.65
Cc1noc(N)c1C(N)=O,230.37
O=C(CCc1ccccc1)Nc1cccc2nsnc12,405.22
Cc1onc(-c2ccccc2Cl)c1C(=O)c1ccccc1,337.83
COc1ccccc1/C=C/C(=O)NCc1ccc(Cl)cc1,299.47
COC(=O)c1ccccc1NC(=S)NC(=O)c1ccc(F)cc1,419.25
CC(=O)Nc1nccc(-c2cc(-c3ccccc3)no2)n1,311.16
COc1ccc(-c2nc3ccccc3n2CCC(C)C)cc1OC,285.29
O=C(NCc1ccccn1)c1ccc(COc2ccc(Cl)cc2)o1,279.83
CCOC(=O)CCC1CCC(O)CC1,216.67
CC(=O)NN1C(=O)c2ccccc2N[C@@H]1c1nc2ccccc2[nH]1,321.28
Cc1nc(Sc2ccc(Cl)cc2)c2c3c(sc2n1)CCC3,292.63
Cc1onc(/N=C/c2ccc(Cl)cc2)c1-c1ccccc1,346.5
CCOC(=O)c1c(C)nc(C)c(C(=O)OCC)c1-c1ccccc1,269.44
C(=C/c1ccccc1)\Sc1cccc2cccnc12,401.88
COc1ccc2c(C)c(-c3ccc4c(c3)OCCO4)c(=O)oc2c1,349.99
O=[N+]([O-])c1ccc2nc(NS(=O)(=O)c3ccccc3)sc2c1,329.83
O=C(/C=C/c1ccccc1)Nc1nnc(-c2ccncc2)s1,340.91
O=c1oc(-c2ccco2)nc2ccccc12,317.82
CC(=O)c1ccc2c(c1)[C@H](C)C(=O)N2C,326.81
Cn1c(=O)c2ncn(CC(=O)NN)c2n(C)c1=O,248.66
CCOC(=O)[C@H](CC)n1cnc2scc(-c3ccccc3)c2c1=O,301.92
COc1ccc2c(c1)CCCc1c-2nc2ccccc2c1N,313.48
C=CCc1cccc2cc(C(=O)Nc3ccc(C)c(C)c3)c(=O)oc12,382.73
c1ccc(CSc2nnc(-c3ccco3)n2-c2ccccc2)cc1,302.06
O=C(Nc1cccnc1)c1cccc(Cl)c1,287.96
Cc1ccc(-c2nnc(N3C[C@H](C)O[C@@H](C)C3)c3ccccc23)cc1,360.46
O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccccc1C(F)(F)F,349.06
Cc1cccc(NC(=O)NCC2CC2)c1,251.29
CCc1ccc2cc(-c3ccc(F)cc3)cn2c1,334.85
CN(C)/C=C/C(=O)c1ccco1,341.46
Fc1ccc2c(c1)[C@@H]1C=CC[C@@H]1[C@@H](c1cccnc1)N2,314.34
CN(C)c1ccc(C(=O)N2CCN(c3ccc(F)cc3)CC2)cc1,277.9
COc1ccc(C(=O)N[C@@H](C)c2ccccc2)cc1[N+](=O)[O-],330.75
CCOC(=O)c1c(NC(=O)CCl)sc2c1CCCC2,313.94
COC(=O)COc1ccc2c(=O)c(-c3cnc(C)s3)coc2c1,321.98
NC(=O)c1ncoc1-c1cccc(C(F)(F)F)c1,287.51
O=C(/C=C/c1ccc(Cl)cc1)Nc1nccs1,338.63
Cc1cccc(NC(=O)COc2ccc(C(C)C)cc2)c1C,256.44
Nc1ccc(S(=O)(=O)Nc2ccon2)cc1,257.99
COC(=O)c1c(C)[nH]c(C)c1-c1ccc(C)cc1,265.7
O=C(O)c1ccc(COc2cccc(Cl)c2)o1,280.95
CCc1ccc([C@@H]2Nc3ccccc3NC3=C2C(=O)CC(C)(C)C3)cc1,336.42
CN(C)/C=C/C(=O)c1cc(-c2cccc(C(F)(F)F)c2)no1,340.55
Cn1ccc(C(F)(F)F)n1,192.97
Cc1ccc(OC(=O)C(C)(C)C)cc1C,236.81
Cc1ccc(-n2ncc3c(NCc4ccccn4)ncnc32)c(C)c1,297.9
CCOC(=O)[C@@H]1CCCN(C(=O)c2cccc(C)c2)C1,269.17
COc1ccc(OCC(=O)Nc2cc(OC)ccc2OC)cc1,282.97
COc1cc2cc(C3=CCCC3)cnc2cc1OC,323.54
NC(=S)c1sccc1CS(=O)(=O)c1ccc(Cl)cc1,445.79
Cc1cc(OCCN(C)C)c(C(C)C)cc1OC(=O)OC(C)C,250.8
Cc1[nH]c2c([N+](=O)[O-])cccc2c1C,404.19
CCOc1ccc2nc(SCC(=O)Nc3ncccn3)sc2c1,296.39
Cc1cccc(N2C(=O)C=CC2=O)c1C,393.97
NC(=O)N/N=C/c1ccc(-c2ccc(C(F)(F)F)cc2[N+](=O)[O-])o1,465.53
Sc1nnc(-c2ccncc2)n1CCc1ccccc1,275.99
CCOC(=O)C1=C(C)NC(=O)C[C@@H]1c1c(F)cccc1Cl,268.33
N#CC[S@](=O)c1ccccn1,290.16
CC(C)(C)c1csc(-c2ccc[nH]2)n1,303.67
O=C(N/N=C/c1ccccc1[N+](=O)[O-])c1cc2ccccc2cc1O,430.27
COc1ccccc1CC(=O)N1CCN(c2ccccc2OC)CC1,286.02
CCN(CC)Cc1cc2c(cc1O)OCO2,270.79
O=C1c2ccncc2C(=O)N1c1cccc(C(F)(F)F)c1,360.29
CN1CCN(C(=O)c2ccccc2NC(=O)c2ccc(F)cc2)CC1,269.13
Cc1ccccc1N1C[C@@H](C(=O)Nc2ccc(F)cc2)CC1=O,253.05
c1ccc(-c2ccc(OCCN3CCCC3)cc2)cc1,274.18
CCc1ccc(OC(=O)c2cc(OC)c(OC)c(OC)c2)cc1,308.34
CCOC(=O)c1c(N)sc2c1CC[C@H](CC)C2,289.56
CCOC(=O)COc1cc(C)c2c(c1)oc(=O)c1ccccc12,310.52
CCOc1ccccc1/C=N/c1sc2c(c1C(N)=O)CCCC2,396.82
CC1(C)[C@]2(C(=O)Nc3nccs3)CC[C@@]1(C)C(=O)C2,293.39
CC[C@H](C)[C@H](NC)C(=O)O,248.2
Cc1cc(Cl)ccc1OC(=O)COc1ccc(C(C)C)cc1,270.86
O=C(ON=C1CCCC1)c1sc2ccccc2c1Cl,314.59
COc1ccccc1S[C@H]1CC(=O)N(c2ccc(C)cc2)C1=O,298.6
COc1ccc(CCNc2nc(C)cc(C)n2)cc1OC,283.7
C#C[C@@](C)(CC)NC(=O)c1ccc(F)cc1,271.41
C=C1OC(=O)O[C@]1(C)CCc1ccccc1,229.39
C[C@@H]1CN=C(N(Cc2ccccc2)C(=O)Nc2ccccc2)S1,260.34
O=C(C[C@@H]1OC(=O)c2ccccc21)c1cccc([N+](=O)[O-])c1,347.84
CC(C)(C)Nc1nc(Cl)nc(Nc2ccccc2)n1,269.58
C[C@H]1CC(C)(C)C[C@]2(C1)NC(=S)N(C)N2,300.21
CC(C)(C)c1ccc(C(=O)Nc2cccc(C#N)c2)cc1,277.43
COc1ccc([C@@H](CC(=O)O)NC(=O)c2cccs2)cc1,315.87
O=C(COc1ccccc1[N+](=O)[O-])Nc1ccc(F)cc1,476.38
O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1c1ccccn1,368.97
CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)[C@H]2[C@@H]1CC=CCC1,331.56
COc1nc(Nc2ccc(Cl)cc2)nc(NC(C)(C)C)n1,265.08
C[C@H]1CCc2c(sc3nc(SC[C@@H](C)O)nc(N)c23)C1,287.52
C[N+]1(C)CC[C@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,257.29
Cc1cc2nccc(-c3cccs3)n2n1,373.65
CC(=O)C1=C(O)C(=O)N(Cc2ccco2)[C@H]1c1ccc2c(c1)OCO2,361.43
C[C@@H](CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,257.21
CC(=O)c1ccccc1OC(=O)c1ccccc1Cl,331.15
COc1cccc(/C=N/NC(=O)Cc2cccc3ccccc23)c1OC,308.17
CC(=O)C(=CNc1ncc(C(F)(F)F)cc1Cl)C(C)=O,366.69
CCOc1ccc(CC(=O)Nc2cccc(Cl)c2C)cc1OCC,271.31
COC(=O)CNC(C)(C)C,248.32
Cc1cc2nc(Cc3cccc([N+](=O)[O-])c3)c(=O)[nH]c2cc1C,347.58
CCOC(=O)c1cnc2cc(C)nn2c1C,324.32
CCC(C)(C)C(=O)NCc1cccnc1,256.42
Nc1sc2c(c1C(=O)Nc1ccccc1Cl)CCCCC2,330.68
COc1cccc(-c2nnc3n2C[C@H](C)S3)c1,278.34
O=C(Nc1nnc(C2CC2)s1)c1csc2ccccc12,301.16
O=C(NC1CCCC1)c1ccc([N+](=O)[O-])cc1Cl,342.52
CCn1c([C@@H](O)c2cc(OC)c(OC)c(OC)c2)nc2ccccc21,256.29
COc1ccc(-c2nc(SC)n(C)c(=O)c2C#N)cc1OC,359.96
CN(C)/N=N/c1ccc(C(=O)O)cc1,329.77
CCCc1cc(C(=O)Cc2ccc3c(c2)OCCCO3)c(O)cc1O,345.43
Cc1cccc(Cl)c1NC(=O)CC#N,243.17
Cc1nc([N+](=O)[O-])cn1CC(=O)c1ccc2c(c1)OCCO2,322.0
COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1,262.99
COc1ccc(/C=C\c2cc(OC)c3c(c2)OCO3)cc1O,336.67
COc1ccc(N[C@@H](C)CCc2ccc(O)cc2)cc1,303.37
COc1ccc2c(Cl)c(C(=O)O)sc2c1,301.72
CC(C)CCNC(=O)c1ccccc1Cl,259.0
O=C1/C(=C/c2ccc(F)cc2)Sc2ccccc21,405.94
O/N=C1\C[C@@H](c2ccc(Cl)cc2)Oc2ccccc21,292.21
C[C@@H]1COC[C@@H](C)N1C(=O)c1cc2ccccc2[nH]1,294.47
Cc1ncc(CSC(=S)N2CCSCC2)c(CO)c1O,334.12
CC(C)(C)NC(=O)C1c2ccccc2Oc2ccccc21,274.93
O=C1C[C@@H](c2ccccc2Cl)CN1,237.77
Cc1n[nH]cc1-c1ccn2ccnc2c1,312.65
COc1ccc2c(c1OC)C(=O)O[C@H]2CC(=O)c1ccc(O)c(O)c1,329.01
NNC(=O)c1cc2c(ccc3ccccc32)o1,313.28
COc1ccccc1N1CCN(S(=O)(=O)N(C)C)CC1,257.29
CCOC(=O)Oc1ccc2c(=O)c(Oc3cccc(C)c3)coc2c1,328.34
O=C(Nc1ccc(F)cc1F)c1sc2ccccc2c1Cl,304.27
CC1=C(C(N)=O)[C@H](c2ccccc2)NC(=O)N1,273.17
NNC(=O)Nc1ccc(N)cc1,274.7
Cc1ccc(C(=O)O)cc1Cl,265.66
N#Cc1ccccc1NC(=S)NC(=O)c1ccccc1[N+](=O)[O-],432.44
Cc1cccc(N[C@H](NC(=O)c2ccco2)C(=O)c2ccccc2)c1,422.27
Cc1cccc(C)c1N(CCCc1cccnc1)C(=O)[C@@H](C)N,254.26
Cc1ccc([C@@H]2N[C@@H](C(=O)O)CS2)cc1,268.85
COC(=O)c1c(NC(=O)c2ccc(OC)cc2)sc2c1CCCC2,345.65
CCOc1cc(C(F)(F)F)cnc1C(=N)N,329.86
COc1cc(CCc2ccc(O)c(O)c2)cc(OC)c1,248.53
O=C(COc1ccc(Cl)cc1)N1C[C@@H](c2ccccc2)CC1=O,288.6
CCCc1cc(=O)c2c(OC[C@@H]3CO3)ccc(OC)c2o1,337.22
CC[C@H]1C(=O)NCCN1C(=S)NC(=O)c1ccccc1[N+](=O)[O-],490.31
CC(=O)N1c2ccccc2[C@@H](C)CC1(C)C,255.32
COc1nc(C#N)nc(N(C)C)n1,289.55
COc1ccc(C(=O)N[C@H](CC(=O)O)c2ccc(Cl)cc2)cc1,269.78
Cc1cccc(C(=O)Nc2ccc(C(N)=O)cc2)c1,290.77
CCOC(=O)COc1ccc2ccccc2c1C=O,378.65
COc1ccc2c(c1)N1C(=O)C[C@H](C)[C@H]3C4(C[C@]2(C)[C@]31C)OCCO4,267.54
Cc1cc(NC(=O)Nc2ccc(F)cc2)no1,257.66
Cc1ccc(NC(=O)[C@H]2CC(=O)N(c3ccc(Cl)cc3)C2)c(C)c1,255.03
O=C1CSCc2ccccc21,371.66
N#C/C(=C/c1ccccc1)C(=O)Nc1sc2c(c1C(N)=O)CCC2,401.56
CC(=O)c1cccc(NC(=O)COc2cc(C)ccc2C(C)(C)C)c1,328.9
COc1ccc([C@H]2Oc3ccccc3C=C2[N+](=O)[O-])cc1,421.07
CCOC(=O)C1=C(NC2CCCCC2)C(=O)N(c2ccccc2)C1,327.2
Cc1nn(-c2cc(Cl)ccc2[N+](=O)[O-])c(=O)c2ccccc12,375.79
O=C(O)CCSc1cccc(C(F)(F)F)c1,277.55
CC(=O)Oc1ccc(C(=O)N2CCc3ccccc3C2)cc1,272.85
Cn1cc2c3c1C(=O)C(N)=C(Cl)C3=NCC2,484.75
CC1=C(C(=O)OC(C)(C)C)[C@@H](c2ccco2)C(C#N)=C(N)O1,315.19
Cc1ncc([N+](=O)[O-])n1CC(=O)Nc1ccc(F)c(F)c1,442.43
C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1,253.53
N#Cc1cc(Cl)nc(Sc2ccccc2)c1,320.02
O=C(Nc1cnc2ccccc2c1)c1cccs1,310.34
COc1ccc(NC(=O)CSc2ccc3ccccc3n2)cc1,350.71
O=C(O)c1cccc(NC(=S)N/N=C/c2ccccn2)c1,404.01
CC(C)Cc1ccc([C@@H](C)C(N)=O)cc1,237.5
O=C(O)CCC1=CCOC1=O,257.52
CC(C)(Oc1ccc(C#N)cc1)C(=O)Nc1ccccc1,250.27
C[C@]1(C(=O)O)C[C@@H]2C=C[C@H]1C2,220.81
CCOC(=O)Cn1cnc2scc(-c3ccc(CC)cc3)c2c1=O,308.86
CCC[C@@H](C)C(=O)Nc1cc(C)cc(C)c1,247.45
COc1cccc(-c2nn(CN3CCCCC3)c(=S)n2C)c1,340.38
NC(=O)COc1c(-c2ccccc2)oc2ccccc2c1=O,352.44
CCOc1cc(C(=O)Nc2cc(C)on2)cc(OCC)c1OCC,282.89
COc1ccc(Cl)cc1C(=O)Nc1cc(C)on1,279.62
O=C(O)c1cc(F)c(N2CCOCC2)cc1Cl,296.3
O=[N+]([O-])/C=C/c1ccccc1Cl,351.19
Nc1ccccc1C(=O)NCCc1ccncc1,310.22
CC(C)c1nnc(N)s1,244.34
Cc1nn(-c2ccccc2)c(Cl)c1/C=N/NC(=O)c1ccccn1,331.23
CCc1c(C)sc(NC(=O)c2ccc([N+](=O)[O-])cc2)c1C#N,388.17
Cc1cc(NC(=O)C[C@@H](CC(=O)O)c2ccccc2)n(C)n1,235.71
CCOC(=O)c1ccc(/N=C/c2ccc(O)c(OC)c2)cc1,338.88
CCCC1=C(C(=O)OCC)[C@@H](c2ccccc2OC)NC(=O)N1C,289.29
Cc1cc(C)nc(SCC(=O)c2nonc2C)n1,352.86
COc1ncc(C#N)c(N)n1,265.52
O=C(O)c1ccc(/C=c2/sc3n(c2=O)CCN=3)cc1,354.38
O=C(O)/C=C/C(=O)Nc1ccccc1C(=O)N1CCCCC1,386.08
OC[C@H]1COc2ccccc2O1,245.51
COc1cccc(CNCc2cccc(F)c2)c1OC,247.79
COc1ccc2nc(SC(=O)c3ccccc3Cl)nc(C)c2c1,335.24
O=[N+]([O-])c1ccccc1S(=O)(=O)N1CCSCC1,370.16
Fc1ccc(/C=N/N2CCN(c3ccccc3)CC2)cc1,310.13
O=C1OC(c2cc(F)c(F)cc2Cl)=N/C1=C\c1cccc(F)c1,376.19
COc1cccc(/C=N/NC(=O)[C@H](C)Nc2ccc3ccccc3c2)c1,362.47
CSc1cccc(NC(=O)c2cnccn2)c1,417.05
Cc1[nH]nc(O)c1Cc1ccccc1,261.37
CCc1ccc(NC(=O)CSCc2cccc(C)c2)cc1,269.25
O=S(=O)(Cc1ccc(Cl)cc1)NCc1cccs1,258.14
Fc1cccc(N=C=S)c1,274.4
CS(=O)(=O)N1CCN(C(=O)c2ccccc2[N+](=O)[O-])CC1,370.7
N#Cc1cc2c(nc1SCC(N)=O)CCCCC2,310.01
O=Cc1cc([N+](=O)[O-])ccc1OCc1cc(Cl)cc2c1OCOC2,349.83
Oc1ccc(-c2csc3nc(-c4ccccc4)nn23)c(O)c1,273.66
CCOC(=O)C1=CNc2nnnn2[C@H]1c1ccc(O)cc1,292.67
N#CC1=C(N)N2CCSC2=C(C#N)[C@H]1c1ccccc1,335.2
COc1cccc(/C=N/NC(=O)CNc2ccc3ccccc3c2)c1,427.26
CC(=O)c1ccc2c3c(cccc13)C(=O)N(c1c(C)nn(C)c1C)C2=O,462.57
CCOC(=O)c1sc(-c2cccc(-n3cccc3)c2)nc1C,389.69
Cc1cccc(Nc2nc3c(s2)CCC3)c1,300.03
O=c1cc(CSc2ccccn2)[nH]c(=O)[nH]1,282.56
Cc1cc(NC(=O)C(C)(C)Oc2ccc(Cl)cc2)c(C)c(C)c1O,254.9
CC[C@@H](C)c1ccc(NC(=S)NC(=O)c2cccs2)cc1,396.02
CSc1cc(C)nc(N(C)C(C)=O)n1,270.8
CCc1ccc(/C=C(\C#N)C(=O)OC)s1,331.55
COc1ccc2c3c1O[C@@H]1[C@H](O)C=C[C@@H]4[C@@H](C2)N(C)CC[C@]314,265.04
N#Cc1c(-c2cccs2)cc(C2CC2)[nH]c1=S,493.86
CN(C(=S)NCCc1ccccc1)C1CCCCC1,330.39
O=C(O)c1ccc(NC(=O)c2cc3ccccc3o2)cc1,316.21
CCOc1cc(/C=N/NC(=O)c2ccccc2NC)ccc1O,362.99
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,333.23
C[C@@H]1CNN(c2ccccc2)C1=O,256.55
C[C@@H]1Oc2ccccc2O[C@]1(O)c1ccc2ccccc2n1,376.36
O=C1c2ccccc2S(=O)(=O)N1CC1CC1,283.83
COc1cccc(NC(=S)N2CCOCC2)c1,354.89
Cc1cc(C)n(-c2ccc(N3CCSCC3)nn2)n1,332.72
N#CC1=C(N)Oc2ccc(N)cc2[C@]12C(=O)Nc1ccccc12,301.08
CCOc1ccc(C(=O)Nc2ccc(C#N)c(Cl)c2)cc1,292.04
c1ccc(-c2nonc2-c2ccccc2)cc1,263.52
Cc1ccc(OCC(=O)Nc2ccc(F)cc2)c(C(C)(C)C)c1,251.31
CC(C)(C)[C@H]1CCc2c(sc3ncnc(N)c23)C1,273.9
NNC(=O)OCC1c2ccccc2-c2ccccc21,266.72
COC(=O)c1ccccc1NC(=O)c1ccco1,295.25
Cc1cccc2nc(=S)nc(-c3ccccc3)n12,565.03
Cc1cc(S(=O)(=O)c2cc(C)c(O)c(C)c2)cc(C)c1O,257.03
Clc1ccc(/N=C/c2ccn(-c3ccccc3)n2)cc1,341.2
N#Cc1c(NC(=S)NC(=O)c2ccccc2)sc2c1CCC2,400.99
NC(=O)c1ccc(NC(=O)/C=C/c2ccc3c(c2)OCO3)cc1,336.81
O=C1CCCCCC[C@H]1[C@@]1(O)C(=O)Nc2ccccc21,293.25
O=S(=O)(c1ccc(F)cc1)N1CCC2(CC1)OCCO2,246.0
O=C1N[C@@H](c2ccc(Cl)cc2)Nc2ccccc21,315.72
CCOC(=O)[C@H](C)Oc1ccc2c(C)c(C)c(=O)oc2c1C,302.36
O=C=Nc1ccccc1OC(F)(F)F,245.32
O=C(O)c1ccccc1C(=O)NN=C1C2CC3CC(C2)CC1C3,288.9
Cc1cc(C)n(N)c(=O)c1C(=O)O,310.58
Cc1cccc(Cn2cnc3sc4c(c3c2=O)CCCC4)c1,298.6
CCOc1cc(S(=O)(=O)NCc2cccnc2)ccc1Cl,263.82
O=C1CSCC(=O)N1c1ccccc1,285.16
COc1ccc(N[C@H](CC(=O)C2CC2)c2ccccc2)cc1,321.82
Cc1cc(Nc2cccc3ccccc23)c2cc(Cl)ccc2n1,358.16
CCc1cc2c(=O)c3c(cn4c5ccccc5ccc34)oc2cc1OC,369.1
N#C/C(=N\Nc1ccc(Cl)cc1)C(=O)C1CC1,373.43
COc1ccc(OC)c([C@H]2NC(=O)CC[C@H]2[N+](=O)[O-])c1,365.36
O=[N+]([O-])c1ccc(/C=N/N2CCN(c3ccccc3)CC2)cc1,437.42
Cn1c(N2CCCCC2)nc2c1c(=O)[nH]c(=O)n2C,273.11
O=C1NC(=O)[C@]23CCCc4cccc(c42)C(=O)[C@@H]13,333.21
Cc1ccc(C(=O)/C=C/OC(=O)c2ccc(Cl)cc2)cc1,367.29
O=C(Nc1ccccc1C(=O)N1CCCCC1)c1ccccc1Cl,280.32
O=C1C[C@@H](c2ccccc2[N+](=O)[O-])c2cc3c(cc2N1)CCC3,421.66
CC1=CC(C)(C)N(C(=O)CSc2nccc(C)n2)c2ccccc21,313.8
NC(=O)CSc1nc2ccccc2n1CCO,262.21
COc1ccc(OCC(=O)Nc2ccc(F)cc2)cc1,267.56
Nc1ccc2nc(SCC(=O)c3ccccc3)sc2c1,380.26
C[C@H]1CN(C(=O)/C=C/c2cccc3ccccc23)C[C@H](C)O1,331.28
Cc1ccn2c(C(=O)N/N=C/c3ccc(Cl)cc3)c(C)nc2c1,334.41
CC(=O)Nc1cccc(O)c1,252.6
CS(=O)(=O)c1ccc2ccn(O)c2c1,277.84
Cc1cc2c(NC(=O)COCC(=O)O)cccc2nn1,415.31
NC(=O)c1ccccc1NC(=O)[C@@H]1COc2ccccc2O1,316.72
Cc1cc(C)cc(NC(=O)c2c(-c3ccccc3Cl)noc2C)c1,279.95
CC(=O)C(=C(C)C)c1ccc(N(C)C)cc1,360.19
CCCc1cc(=O)oc2cc(OCC(=O)c3ccccc3)ccc12,337.61
CC(=O)Nc1ccc2nc(SCC(=O)NC3CC3)sc2c1,286.91
COC(=O)/C(C#N)=C\c1[nH]c(C)cc1C,340.73
COc1ccc(-c2nc(NC(C)=O)sc2C)cc1[N+](=O)[O-],386.27
O[C@@]1(C(F)(F)F)CC(c2ccc3c(c2)OCCO3)=NN1,292.2
Cc1ccc2oc(N[C@@H](CC3CCCCC3)c3ccccn3)nc2c1,332.69
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc3ccccc3c2)cc1,318.82
O=c1c2ccccc2c(=O)n(Cc2ccccc2)n1Cc1ccccc1,321.14
Cc1ccc(NC(=O)c2sc(C)nc2C)cc1,295.28
Cc1[nH]c(C=O)c(C)c1C,315.76
