smiles,absorption wave length
COC(=O)C1CCN(C(=O)c2ccc(C)c(C)c2)CC1,266.3
COc1ccccc1/C=N/NC(=O)CNc1ccc2ccccc2c1,394.52
Cc1cc(C)n(CCO)c(=O)n1,290.94
CN1C(=O)C[C@H](C(=O)O)[C@@H]1c1cccnc1,260.28
C[C@@H]1CN(C(=O)Cc2ccc(Cl)cc2)C[C@@H](C)O1,235.92
C[C@@H](Oc1ccccc1)C(=O)N1CCCCCC1,244.16
C[C@H](Oc1ccccc1)C(=O)NC1CCCC1,240.74
CC[C@@H]1OC(c2cccc(OC)c2)=Nc2ccccc21,312.4
CCC(CC)(CNC(=O)c1ccccc1OC)c1ccccc1,271.26
COc1ccccc1-n1cc2ccc([N+](=O)[O-])cc2n1,364.88
COc1ccc(OC)c(NC(=O)Cc2cccs2)c1,278.63
O=C(c1ccc2c(c1)OCO2)N1CCC(Cc2ccccc2)CC1,266.99
C[C@@H](Oc1ccccc1)C(=O)Nc1ccncc1,268.22
Cn1cnnc1SCC(=O)Nc1cccc(Cl)c1,267.74
Cc1nc(C)c(-c2nnco2)cc1-c1nnco1,291.43
CC[C@H](C)C(=O)Nc1ccccc1C(N)=O,274.79
O=C(C1=NCC(c2ccccc2)=N1)c1cccc([N+](=O)[O-])c1,386.72
CCOc1ccc(C(=O)N2C[C@@H](C)C[C@H](C)C2)cc1,264.14
CCOC(=O)[C@@H](C#N)C(=O)c1ccc([N+](=O)[O-])cc1,347.08
Cc1ccccc1/C=N/NC(=O)CNc1ccc2ccccc2c1,336.02
O=C(O)[C@H]1CCCN1C(=O)Nc1ccccc1,243.17
O=c1c2ccccc2c(=O)n2n1CC=CC2,311.6
CCOC(=O)c1c(NC(=O)c2ccc(F)cc2)sc(C)c1C,311.98
C[C@@H](NC(=O)c1ccc2c(c1)OCO2)c1ccccc1,273.89
O=C(Nc1ccc(Cl)cn1)C1c2ccccc2Oc2ccccc21,294.19
COc1ccc(C(=O)NC[C@H]2CCCO2)cc1OC,272.01
Cc1[nH]c2c(C)ccc(F)c2c1CCNC(=O)c1ccnn1C,298.0
C[C@H]1Cc2ccccc2N1C(=O)c1cc(F)cc(F)c1,310.04
O=C(NN[C@@H]1OC(=O)c2ccccc21)c1ccc([N+](=O)[O-])cc1,334.99
CCC[C@H](C)C(=O)NCc1ccc(C)cc1,233.82
CC(C)(C)c1nc2ccccc2c(=O)n1-c1ccc(F)cc1F,278.47
O=[N+]([O-])/C=C/c1ccc2c(c1)OCO2,366.85
O=C(Nc1ccccc1)c1ccn(C(=O)c2cccc(Cl)c2)n1,392.59
Cc1ccc(/C=C2\C(=O)ON=C2c2ccccc2)cc1Cl,369.97
Cc1[nH]c2ccccc2c1CCNC(=O)c1ccccc1OC(C)C,282.52
CC[C@@H](C(=O)NC[C@H]1CCCO1)c1ccccc1,231.14
C[C@H]1CCCN(C(=O)C2c3ccccc3Oc3ccccc32)C1,271.82
Oc1ccccc1-c1nnc(-c2cccc(F)c2)o1,331.49
Cc1ccc2occ([C@H]3N[C@@H](C(=O)O)CS3)c(=O)c2c1,340.16
CC[C@H](C(=O)Nc1ccc(C(=O)OC)cc1)c1ccccc1,268.32
CC(=O)Oc1ccc(C(=O)NCCC(C)C)cc1,270.96
Cc1cc(NC(=O)c2ccccc2Oc2ccccc2)no1,289.46
COc1cc(NC(=O)CC(C)(C)C)c(OC)cc1Cl,274.43
Cc1cc(=O)oc2c(C)c(O)ccc12,296.32
CCN(Cc1ccccc1)C(=O)[C@H](C)Oc1ccccc1,240.6
N#Cc1cn(CC(=O)NCCc2c[nH]c3ccccc23)c2ccccc12,265.72
CCc1ccccc1NC(=O)CC(C)(C)C,242.89
CC(=O)N1[C@@H](C(=O)O)CS[C@@H]1c1ccc(F)cc1,267.2
COC(=O)c1ccccc1NC(=O)Cc1cccs1,297.86
Cc1cccc(OCC(=O)N2CCCc3ccccc32)c1,263.78
COc1ccc(/C=C/[N+](=O)[O-])cc1O,364.5
COc1ccc(Cl)cc1C(=O)N(C)Cc1ccccc1,265.05
Cc1cc(C)nc(Nc2nc(=O)[nH]c(=O)[nH]2)n1,273.04
O=C(Cc1cccs1)NC1CCCCC1,236.25
CC(=O)Oc1ccccc1C(=O)Nc1ccc(C(N)=O)cc1,288.02
O=c1cc(-c2cccc(F)c2)oc2ccc(Cl)cc12,358.98
Cc1ccc2c(c1)c1c3n2CCN=C3CCC1,321.45
Oc1cc2c(cc1C(O)(C(F)(F)F)C(F)(F)F)OCO2,269.72
Fc1ccc(CSc2ncnc3[nH]cnc23)c2ccccc12,310.72
CC(=O)Nc1ccc(C(=O)Nc2ccccc2C(C)C)cc1,305.75
Cc1cccc(OCc2nnc(-c3ccc(F)cc3)o2)c1,293.63
O=C(O)CCc1ccc(-c2cccs2)n1-c1cccc(O)c1,331.5
Oc1c(C(O)(C(F)(F)F)C(F)(F)F)ccc2cccnc12,310.76
COC[C@@H](C)NS(=O)(=O)c1c(C)cc(C)cc1C,246.79
CC(=O)c1ccc(NC(=O)c2cc(=O)[nH]c(O)n2)cc1,337.06
O=C(CNc1ccc2ccccc2c1)N/N=C/c1ccc(O)cc1,323.05
Nn1c(-c2ccccc2Cl)nc2ccccc2c1=O,287.46
Nc1nnc(CC(=O)N/N=C/c2ccco2)s1,314.05
O=C1NC(=O)c2c1c1c([nH]c2=O)CCCC1,401.29
O=S(=O)(c1ccccc1)N(CCO)C1CCCCC1,256.01
O=[N+]([O-])c1cc(NCn2nnc3ccccc32)ccc1Cl,376.31
COc1ccc(C(=O)N2Cc3ccccc3NC2=S)cc1OC,405.83
Nc1c(-c2nc3ccccc3[nH]2)nnn1Cc1ccccc1,290.24
O=C(N/N=C/c1ccc[nH]1)c1ccc(C(=O)N/N=C/c2ccc[nH]2)o1,394.25
COc1cccc(C(=O)NNC(=O)c2cc3ccccc3cc2O)c1,351.98
CN1CCC(CN2CCN(c3cccc4[nH]ccc34)CC2)CC1,298.62
COC(=O)c1ccc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,284.47
CCNC(=O)c1c(-c2ccccc2Cl)noc1C,251.01
CC(=O)Nc1ncc(CN2CCC(C)CC2)s1,284.88
Nc1c2c3c(c(Cl)ccc3[nH]c1=O)C(=O)c1ccccc1-2,409.61
Nc1ccccc1C(=O)c1ccccc1C(=O)O,361.74
Cc1ccc(S(=O)(=O)N/N=C/c2cccc([N+](=O)[O-])c2)cc1,349.49
CC(=O)N(C)c1ccc(NC(=O)c2ccc(C)c(C)c2)cc1,310.14
O=c1[nH]c(=O)n(C[C@@H](O)CO)cc1F,258.64
C[C@@H]1C[C@H](NC(=O)c2ccc(F)c3ccccc23)CC(C)(C)C1,301.91
COc1ccccc1NC(=O)c1ccc2c(c1)OCO2,302.4
O=C1ON=C(c2ccc([N+](=O)[O-])cc2)/C1=C\c1cccnc1,362.03
O=[N+]([O-])c1cn[nH]c1-c1cnn(-c2ccccc2)c1,339.49
O=C(CCC(=O)Nc1ccc(F)cc1F)Nc1ccc(F)cc1,297.06
Cc1cccc(NC(=O)CSc2ccccn2)c1C,273.71
CC(=O)Nc1ccc(C2=N/C(=C/c3cccs3)C(=O)O2)cc1,408.55
Cc1cc(C)nc(NC(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)c1,274.33
COc1ccc(NC(=O)CSc2nncn2C)cc1,296.18
Cc1cc(=O)n(C)c(=O)n1CCN(C)C,259.82
COC(=O)C1=C(C)N(Cc2ccco2)C(=O)C1,273.62
CCC[C@H](C)NS(=O)(=O)c1c(C)cc(C)cc1C,247.52
Cc1ccc(NC(=O)CSc2ccccn2)cc1Cl,278.17
O=C1ON=C(c2ccc([N+](=O)[O-])cc2)/C1=C\c1ccco1,366.69
CN(C)S(=O)(=O)N1CCN(c2ccccc2)CC1,267.79
COc1ccc(Cl)cc1NC(=O)[C@@H](C)Oc1ccccc1,250.27
CC[C@H](C(=O)Nc1nnc(CC2CCCC2)s1)c1ccccc1,260.9
CCC(C)(C)C(=O)N1CCN(c2ccccc2)CC1,268.07
C[C@H](Oc1ccccc1)C(=O)NC1CCCCC1,240.29
CCC(=O)N[C@H]1C[C@H](C(C)(C)NC(=O)CC)CC=C1C,223.89
N#Cc1ccc(-c2ccncc2)nc1SCC(=O)O,344.51
FC(F)(F)Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1,332.0
O=c1[nH]c(=O)n(C[C@H](O)CO)cc1F,260.24
COc1cc(C(=O)N(CC#N)CC#N)cc(OC)c1OC,275.14
COc1cc(/C=N/n2cnnc2)cc(Cl)c1O,326.69
C[C@@H](Nc1ccc2ccccc2c1)C(=O)N/N=C/c1cccc(O)c1,331.47
COc1cccc(/C=C2\SC(c3ccc(C)cc3)=NC2=O)c1O,402.95
COc1ccc(CC(=O)Nc2cc(OC)c(Cl)cc2OC)cc1,267.76
CC(C)(C)c1ccc(O)c(/C=N/NC(=O)c2ccccc2Cl)c1,356.6
CCOC(=O)c1cccc(NC(=O)CCc2ccccc2)c1,280.35
CC1(C)C(C(=O)NNC(=O)c2ccncc2)C1(C)C,285.55
C=CCc1cccc(/C=N/NC(=O)Cn2nc3ccccc3n2)c1O,338.1
O=C1C(=Cc2ccc([N+](=O)[O-])o2)C(=O)c2ccccc21,457.96
O=C(Cc1ccccc1)Oc1ccc(C2SCCS2)cc1,264.48
COC[C@H](C)NS(=O)(=O)Cc1ccccc1,232.24
CCN(CC)c1nc(C#N)nc(OC)n1,304.13
CC(C)CNC(=O)CCc1ccccc1,228.84
CC(=O)N1[C@@H](C(=O)O)CS[C@@H]1c1c(F)cc(F)cc1F,255.12
COc1ccc(NC(=O)CSc2ncccn2)cc1,356.25
O=C(c1ccccc1)n1c(=S)nc2ncccn21,544.01
O=C(Nc1cnn(Cc2ccc(F)cc2)c1)[C@H]1C[C@@H]1c1ccccc1,240.1
O=Cc1ccc(OC(=O)COc2ccc(Cl)cc2)cc1,337.31
CCn1nccc1CNC,209.49
O=C1C[C@@H](Sc2ccccn2)C(=O)N1c1ccc(F)cc1F,293.9
CC[C@@H](C)C(=O)Nc1c(C)cccc1C,237.98
Cc1cccc(NC(=O)CSc2ccc(Cl)cc2)c1C,289.04
O=[N+]([O-])c1ccc(OC[C@@H](O)CN2CCCCC2)cc1,398.95
COc1cccc(OC)c1C(=O)N1CCN(c2ccc(F)cc2)CC1,283.82
O=C(CNc1ccc2ccccc2c1)N/N=C/c1ccccc1Cl,437.04
CC(=O)Oc1ccc(C(=O)NCc2cccnc2)cc1,271.4
COc1ccc(C(=O)NCc2ccc(C)cc2)cc1OC,266.71
CCc1ccccc1NC(=O)[C@@H](C)Oc1ccccc1,253.66
COc1ccccc1-c1c(C#N)c(N)c(C#N)c2c1CCCC2,329.68
CC(=O)Nc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)O)cc1,254.03
CC(/C=N/NC(=O)c1ccoc1C)=C\c1ccco1,360.23
CCCN(CCC)C(=O)[C@H](C)Oc1ccccc1,246.91
CS(=O)(=O)c1nnc(-c2ccccc2)n1-c1ccccc1,256.36
N#CCN(CC#N)C(=O)C1c2ccccc2Oc2ccccc21,286.06
O=C1CCC(=O)N1c1cccc(Cl)c1,251.25
Nc1nnc(SC2CCCC2)s1,277.43
Cc1cccc(C(=O)Nc2ccc3ncccc3c2)c1,311.1
CCOC(=O)[C@H]1CCCN(C(=O)c2ccccc2)C1,270.9
Cc1ccccc1C[N+](C)(C)CCC(=O)c1ccccc1,310.49
CC[C@H]1OC(c2ccc([N+](=O)[O-])cc2)=Nc2ccccc21,391.35
CC[C@H](C(=O)Nc1nccs1)c1ccccc1,266.54
O=C1N=C(N2CCCCC2)S/C1=C/c1ccccn1,346.15
O=S(=O)(Nc1cccnc1)c1ccccc1,307.04
CCOC(=O)c1sc(=S)n(Cc2ccccc2)c1N,362.83
CC(=O)Oc1ccccc1C(=O)NC[C@@H]1CCCO1,263.8
Nc1cc(=O)nc(SCc2nc3ccccc3[nH]2)n1-c1ccccc1,312.93
O=C(NC[C@@H]1CCCO1)c1ccc(NC(=O)c2cccs2)cc1,310.93
OC1([C@@]2(O)C[C@H](c3ccccc3)NO2)CCCCC1,231.5
CC(C)c1ccc2c(c1)c1c3c(cncn32)CCC1,391.76
NS(=O)(=O)c1ccc(CCNC(=O)c2cccc(Cl)c2)cc1,274.81
COC(=O)c1ccccc1NC(=O)c1ccc2c(c1)OCO2,331.02
CN(C)c1ccc(C(=O)N2CCCc3ccccc32)cc1,289.02
Cn1c(=O)c2c(ncn2CC(=O)N/N=C/c2ccco2)n(C)c1=O,313.91
CC(C)NC(=O)CC(c1ccccc1)c1ccccc1,234.97
CC1CCN(C(=O)C2c3ccccc3Oc3ccccc32)CC1,268.62
COc1cccc(/C=N/NC(=O)[C@@H](C)Nc2ccc3ccccc3c2)c1,376.3
CCOC(=O)[C@@H]1CCCN(C(=O)c2ccccc2)C1,267.73
C[C@@H](Nc1ccc2ccccc2c1)C(=O)N/N=C/c1ccc(O)cc1,329.18
CSc1nc2ccccc2n1C1CCCCC1,256.11
O=C(O)/C=C/C(=O)Nc1nc(-c2ccc3ccccc3c2)cs1,445.34
CC(=O)Nc1ccc(S(=O)(=O)NN)cc1,254.59
COC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1,250.38
CC(C)(C)C(=O)CSc1ncnc2[nH]cnc12,310.22
COc1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,259.53
O=[N+]([O-])c1cc2c(cc1CC1CC1)OCCO2,337.46
CCN(Cc1ccccc1)C(=O)C(C)C,231.68
O=C(N/N=C/c1ccc2cccc(O)c2n1)c1ccco1,384.27
CC(C)(C)C1=NN(C=O)[C@@](O)(C(F)(F)F)C1,229.35
CC[C@H](C)C(=O)NCc1ccc2c(c1)OCO2,254.54
O=C(O)[C@@H]1CCCN1C(=O)Nc1ccccc1,243.17
O=C1Nc2ccccc2C12OCC1(CO2)C[C@H]2C=C[C@@H]1C2,280.17
O=C1ON=C(c2ccco2)/C1=C\c1cccc2ccccc12,426.45
S=C(c1cccs1)N1CCCC1,434.35
CC(=O)Nc1ccc(C(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1,273.32
O=C(O)[C@@H]1CS[C@@H](c2ccc(OCc3cccc(F)c3)cc2)N1,266.17
Cc1ccc(NC(=O)CN2CCCCC2)cc1,276.97
O=C1ON=C(c2ccc([N+](=O)[O-])cc2)/C1=C\c1ccccc1F,360.99
C[C@@H]1Cc2ccccc2N1C(=O)c1cc(F)cc(F)c1,328.64
COc1ccc([C@@H]2C[C@@](O)(C(C)(C)O)ON2)cc1,254.13
O=c1[nH]c(=S)c2c(n1N1CCOCC1)CCC2,421.47
S=C(c1ccco1)N1CCOCC1,441.56
C[C@@H](N)[C@H](O)c1ccc(O)c(O)c1,251.11
C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,249.23
O=C(/C=C/c1ccco1)C1(O)CCCCC1,408.53
CC(C)Cc1ccc(/C=C/C(=O)N2CCOCC2)cc1,295.52
COC(=O)c1ccc(NC(=O)c2ccc(SC)cc2OC)cc1,298.33
CCn1ccc(CNC)n1,223.46
O=C(O)[C@H]1CS[C@H](c2ccc(OCc3cccc(F)c3)cc2)N1,252.61
Cc1nccn1C(=O)c1ccc([N+](=O)[O-])cc1Cl,402.79
CCC[C@H](C)C(=O)Nc1cc(C)on1,251.36
O=C(NCc1ccco1)c1cc(=O)[nH]c(=O)[nH]1,307.61
COCc1cc(C)nc2sc3c(nnn4c5ccccc5nc34)c12,392.53
CCn1cc(C(=O)O)c(=O)c2cc([N+](=O)[O-])ccc21,370.8
CCOC(=O)c1ccc(NC(=O)[C@@H](C)Oc2ccccc2)cc1,299.09
CN1C(=O)C[C@@H](C(=O)O)[C@@H]1c1cccnc1,257.79
Cc1ccc(CNC(=O)CC(C)C)cc1,233.72
Cn1ccnc1SCC(=O)Nc1ccccc1C#N,338.89
CC(=O)Nc1ccc2c(c1)C(=O)N(c1cccc(F)c1)C2=O,372.0
COC(=O)c1ccc(NC(=O)c2ccc(N(C)C)cc2)cc1,315.51
CCOC(=O)[C@@H]1CCCN(C(=O)CC(C)(C)C)C1,230.04
CCOC(=O)c1c(-c2ccccc2)nc2nonc2c1N,356.64
O=C1c2ccccc2-c2nnc3c(c21)CCCCCC3,479.69
Cc1cc(O)c(C(C)C)cc1NC(=O)c1ccccc1,324.09
CCOC(=O)[C@H]1CCCN(C(=O)N2CCOCC2)C1,223.39
CC(C)=NN1C(=O)c2ccccc2C1=O,348.81
O=C(O)c1ccn(COc2ccccc2Cl)n1,256.16
C[C@H]1C[C@@H](NC(=O)c2ccc(F)c3ccccc23)CC(C)(C)C1,294.4
CC(=O)c1ccc(OCCn2cnc3c(N)ncnc32)cc1,324.4
CCOc1ccc(C(=O)Nc2ccc(C#N)c(Cl)c2)cc1OCC,309.01
N#Cc1c(N)c(C#N)c(-c2ccc3c(c2)OCO3)c2c1CCCC2,352.38
COc1ccc(-c2n[nH]c(SC)n2)cc1OC,274.37
CCOC(=O)[C@H]1CCCN(C(=O)c2ccc(F)cc2)C1,265.59
COc1ccc(C)cc1NS(=O)(=O)Cc1ccccc1,265.14
Cc1ccc(CNC(=O)[C@H](C)Oc2ccccc2)cc1,241.2
O=C(COC(=O)c1ccc2c(c1)OCO2)c1cccc([N+](=O)[O-])c1,423.41
Cc1cccc(N2CCN(C(=O)c3ccc(Cl)cc3)CC2)c1C,318.84
CCC[C@H](Nc1ccc(F)c(F)c1)n1nnc2ccccc21,315.18
O=C(c1ccc(OC(F)F)cc1)N1Cc2ccccc2NC1=S,415.06
C[C@H](Oc1ccccc1)C(=O)N1CCCc2ccccc21,260.35
CCC[C@@H](C)C(=O)NCc1ccc(C)cc1,233.75
COc1ccc(S(=O)(=O)Nc2cc(C)ccc2C)cc1,268.92
C/C(O)=N/S(=O)(=O)c1ccc(NC(=O)c2ccco2)cc1,286.78
O=C1c2ccc(-c3ccc([N+](=O)[O-])cc3)cc2C(=O)N1c1ccccc1,391.24
Nc1cc(=O)[nH]c(S/C=C/c2ccccc2)n1,309.57
O=C(NC[C@H]1CCCO1)c1cccc(C(=O)NC[C@H]2CCCO2)c1,277.13
O=C(COc1ccccc1)N(Cc1ccccc1)c1ccccn1,266.11
COc1ccc(CC(=O)n2nc(O)cc(C)c2=O)cc1OC,461.55
CC[C@@H](C)C(=O)N1CCN(c2cccc(Cl)c2)CC1,271.89
O=C1c2ccccc2S(=O)(=O)N1c1c(F)c(F)nc(F)c1F,296.92
CCN(CC)c1ccc(NC(=O)[C@@H]2C[C@@H]2c2ccccc2)cc1,286.69
CC(C)c1ccc(NC(=O)CSc2cccc3cccnc23)cc1,431.66
Cc1c(NC(=O)c2cc[nH]n2)c(=O)n(-c2ccccc2)n1C,300.68
CC[C@H](C)C(=O)NCc1ccc(C)cc1,233.78
CC[C@H](C)c1ccc(NC(=O)CSCc2ccc(Cl)cc2)cc1,271.58
Cc1nnc(SCC(=O)Nc2ccc(F)cc2F)s1,264.34
CSc1ccc(/C=N/n2c(-c3ccccc3)n[nH]c2=S)cc1,405.58
C[C@@H](NS(=O)(=O)Cc1ccccc1)c1ccccc1,232.62
CC(C)(C)NC(=O)CSc1nc2ccc(Cl)cc2o1,262.52
Cc1ccc(-c2nnc3s/c(=C\c4ccc(C)o4)c(=O)n23)cc1,457.52
Cn1c(=O)c2cn3c4ccccc4nnc3c2n(C)c1=O,404.15
O=C(O)c1ccc(N2Cc3ccccc3C2)cc1,286.98
CC(=O)Nc1ccc(C(=O)Nc2ccc(N(C)C(C)=O)cc2)cc1,325.83
N[C@H](CC(=O)O)c1ccc(OCc2ccccc2)cc1,247.79
COc1ccc(/C=N/NC(=O)[C@@H](C)Nc2ccc3ccccc3c2)cc1,317.88
O=Cc1cccn1-c1ccc([N+](=O)[O-])cc1,377.76
CN(C)c1ccc(-c2nnc(-c3ccccc3)o2)cc1,345.01
CC[C@H](C(=O)NCc1ccccc1)c1ccccc1,233.02
CCN(C(=O)[C@H](C)Oc1ccccc1)C1CCCCC1,243.75
COc1cccc([C@H]2[C@@H](C(C)=O)C(=O)C[C@@](C)(O)[C@@H]2C(C)=O)c1,312.26
O=[N+]([O-])c1cccc(-c2ccc(/C=N\n3cnnc3)o2)c1,374.08
CCCc1cc(=O)n2c3c(sc2n1)C(=O)N(c1ccccc1)C3=O,452.83
C[C@@H](N)[C@@H](O)c1ccc(O)c(O)c1,249.76
CCOc1cc(C(=O)N(C)C)cc(OCC)c1OCC,270.13
O=C(Cc1cccs1)N1CCc2ccccc2C1,235.27
CC(=O)c1c(-c2ccccc2)[nH]c2ccccc12,336.99
Cc1ccc2sc(-c3ccc(NC(=O)C(C)(C)C)cc3)nc2c1,325.61
N[C@@H](C(=O)O)[C@@H](O)c1ccccc1,235.85
c1ccc(-n2cccc2CNC2CCCCC2)cc1,269.81
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@@H]3[C@H]1CCC2=O,299.66
O/N=C/c1ccc(N2CCOCC2)cc1,290.28
Cn1c(=O)c2c(ncn2CC(=O)N/N=C/c2ccccn2)n(C)c1=O,311.75
CCNC1(c2cccc(Cl)c2)CCC1,249.86
O=S(=O)(Cc1ccccc1)NC1CCCCC1,232.32
Cc1cc(C(=O)N/N=C/c2ccco2)c(C)o1,306.69
CCc1ccc(NS(=O)(=O)Cc2ccccc2)cc1,257.0
N[C@H](C(=O)O)[C@H](O)c1ccccc1,230.32
N#Cc1ccccc1NC(=O)Cc1ccc(Cl)cc1,268.2
CC[C@H](C(=O)Nc1ccccc1C(=O)OC)c1ccccc1,296.39
COC(=O)[C@@H](C)Sc1nnc(-c2ccncc2)o1,297.99
COc1ccccc1/C=N/NC(=O)[C@H](C)Nc1ccc2ccccc2c1,336.01
CC[C@@H](C)c1ccc(NC(=O)C(=S)NC2CCCCC2)cc1,390.87
CCOc1ccccc1NC(=O)c1ccc(NC(C)=O)cc1,304.82
O=C1ON=C(c2ccccc2[N+](=O)[O-])/C1=C\c1ccccc1,366.65
O=C(/C=C/c1ccc(Cl)cc1)N1CCN(c2ccc(F)cc2)CC1,357.07
CCC[C@H](C)C(=O)Nc1cc(OC)ccc1OC,257.23
Cc1cc(C)c(NC(=O)c2ccc(N(C)C)cc2)c(C)c1,284.96
Cc1ccc(/C=N/NC(=O)[C@@H](C)Nc2ccc3ccccc3c2)cc1,335.22
O=C(CSc1ccccn1)Nc1cccc(C(F)(F)F)c1,296.14
Cc1cccc(/C=N/NC(=O)CCc2ccc3c(c2)OCO3)n1,336.34
O=CNc1ncc(-c2nc3ccccc3[nH]2)s1,329.45
CC(=O)N1[C@H](c2c(F)cc(F)cc2F)SC[C@H]1C(=O)O,272.29
Cc1cc(C)nc(Oc2ccccc2F)n1,279.11
O=C(O)Cc1ccc(-n2cccc2)cc1,283.87
COc1ccc(-c2nnc(SCC(=O)O)n2C)cc1,267.71
Cc1cc(C)nc(NC(=O)c2sc3ccccc3c2Cl)c1,327.92
CC(C)(C)C1CCC(=NOC(=O)c2ccc([N+](=O)[O-])cc2)CC1,335.35
CC(=O)Nc1ccc(S(=O)(=O)NC2CCCC2)cc1,250.99
Cc1nnc(OCc2cccc([N+](=O)[O-])c2)c2ccccc12,348.89
COc1ccc([C@H]2C[C@@](O)(C(C)(C)O)ON2)cc1,243.34
O=C(O)C1(c2cccc(Cl)c2)CCC1,241.73
Cc1cc(C)nc(NC(=O)Cc2ccc(Cl)cc2)n1,283.3
O=C1/C(=C\c2ccccc2C(F)(F)F)Sc2ccccc21,445.28
O=C(N/N=C/c1ccc(Cl)s1)c1ccncc1,348.09
COc1ccccc1C(=O)Nc1ccc(NC(C)=O)cc1,297.61
CCN(CC)CCc1c(C)c2ccc(O)cc2oc1=O,374.62
NC(=O)Oc1cccc2ccccc12,287.16
Sc1nnc(-c2ccco2)n1/N=C\c1c[nH]c2ccccc12,384.64
C[C@H](c1ccccc1)[C@@H](CC(=O)Nc1ccc(F)cc1)C(=O)O,250.9
S=c1sc2c(Cl)ncnc2n1-c1ccccc1,391.49
CCOc1ccc(C(=O)C[C@@H](C(=O)O)N2CCCCC2)cc1,327.46
COC(=O)c1ccccc1OCc1ccc([N+](=O)[O-])cc1,328.27
Cc1ccc2occ([C@@H]3N[C@@H](C(=O)O)CS3)c(=O)c2c1,350.97
O=[N+]([O-])N=C1NCN(c2ccc(Cl)cc2)CN1,312.96
C[C@H](NC(=O)c1ccc2c(c1)OCO2)c1ccccc1,273.9
O=C1NC(=S)N/C1=C/c1c(F)cccc1Cl,417.57
CCOc1ccc(C(=O)C[C@@H](NC2CC2)C(=O)O)cc1,353.81
COc1ccccc1CC(=O)Nc1cccc(C)c1C,262.65
COc1cc(SC)ccc1C(=O)N(C)c1ccccc1,290.22
CCOC(=O)c1cc(C(C)(C)C)oc1CN,256.27
CCOC(=O)c1cccc(NC(=O)c2ccc3c(c2)OCO3)c1,294.33
O=C1/C(=C\c2ccccc2Cl)Sc2ccccc21,449.49
CC(=O)Nc1ccc(S(=O)(=O)N2CCC[C@@H]2C(=O)O)cc1,259.37
Cc1cccc(NC(=O)C(=S)NCc2ccccc2)c1C,428.21
Cn1cnnc1SCC(=O)Nc1cc(F)ccc1F,265.48
O=[N+]([O-])c1cn(Cc2ccccc2)nn1,321.41
COc1cccc(/C=N/NC(=O)CNc2ccc3ccccc3c2)c1,427.26
Nn1c(COc2ccc(Cl)cc2)nc2ccccc2c1=O,283.88
CC[C@H](C(=O)N(C)c1ccccc1)c1ccccc1,243.57
N#C/C(=C\c1c(O)ccc2ccccc12)C(=O)Nc1ccc(O)cc1,424.06
Fc1ccc(CSc2nnc(SCc3ccccc3)s2)cc1,299.43
Nn1cnn(Cc2ccc([N+](=O)[O-])cc2)c1=O,355.36
COc1ccc(CC(=O)N2CCCc3ccccc32)cc1,261.43
CC[C@@H]1OC(c2ccc([N+](=O)[O-])cc2)=Nc2ccccc21,396.23
O=C1N=C(N2CCOCC2)S/C1=C/c1ccc(O)cc1,343.97
CCOC(=O)[C@H]1CCCN(C(=O)c2ccc(OCC)cc2)C1,263.81
COc1ccc(CNC(=O)c2ccc(C)c(C)c2)cc1,275.6
O=C(NC[C@@H]1CCCO1)c1cc(-c2ccccc2)nc2ccccc12,323.96
CCOC(=O)[C@@H]1CCCN(C(=O)N2CCOCC2)C1,219.35
CC(=O)CS(=O)(=O)c1ccc(Cl)cc1,297.46
CC1(C)N/C(=C/C(=O)c2ccccc2)C(C)(C)N1O,347.35
C[C@H](N)[C@@H](O)c1ccc(O)c(O)c1,249.82
CN(C)CCCN1C(=O)CS[C@H]1c1cccc([N+](=O)[O-])c1,471.02
CN(C)/C=C(\C=[N+](C)C)c1cc(/C(C=[N+](C)C)=C/N(C)C)[nH]n1,389.85
CC(=O)CCn1c(SCCc2ccccc2)nc2ccccc21,282.94
O=C(c1scc2c1CCCC2)N1CCN(c2ccccc2O)CC1,281.06
Cc1nc2sc(-c3ccc([N+](=O)[O-])o3)c(N)c2c(C)c1Cl,434.51
O=C(COc1ccc(Cl)cc1[N+](=O)[O-])N/N=C/c1ccc[nH]1,436.99
COc1ccc(C(=O)NC[C@@H]2CCCO2)cc1OC,271.84
COc1ccccc1-n1c(C)nc2ccccc2c1=O,277.75
Cc1ccc(C)c(NC(=O)[C@@H](C)Oc2ccccc2)c1,251.02
CCOc1cc(C(=O)NCc2cccnc2)cc(OCC)c1OCC,276.86
Cc1ccc(NC(=O)CSc2nncn2C)cc1,279.47
COc1ccc(O)c(/C=N/NC(=O)CNc2ccc3ccccc3c2)c1,334.43
CCC[C@H](C)C(=O)NCc1ccc(S(N)(=O)=O)cc1,251.1
Cc1[nH]c(=O)c(C#N)c(C)c1CSCc1ccco1,316.62
